iso_timestamp,unix_timestamp_ms,cpu_0,cpu_1,cpu_2,cpu_3
2026-05-12T16:24:50.161486,1778603090161,75.20,99.00,83.70,100.00
2026-05-12T16:24:51.162257,1778603091162,78.10,98.00,86.90,100.00
2026-05-12T16:24:52.162965,1778603092162,74.80,99.00,85.90,99.00
2026-05-12T16:24:53.163416,1778603093163,77.10,98.00,85.90,99.00
2026-05-12T16:24:54.164432,1778603094164,75.00,99.00,85.90,100.00
2026-05-12T16:24:55.164997,1778603095165,76.70,99.00,86.90,99.00
2026-05-12T16:24:56.165591,1778603096165,75.00,98.00,85.60,100.00
2026-05-12T16:24:57.166372,1778603097166,75.00,99.00,84.80,100.00
2026-05-12T16:24:58.166881,1778603098166,68.30,99.00,86.70,99.00
2026-05-12T16:24:59.167653,1778603099167,43.90,99.00,80.00,100.00
2026-05-12T16:25:00.168056,1778603100168,49.20,100.00,81.00,100.00
2026-05-12T16:25:01.168896,1778603101168,41.00,99.00,79.00,99.00
2026-05-12T16:25:02.169259,1778603102169,47.10,98.00,80.40,100.00
2026-05-12T16:25:03.169941,1778603103169,43.00,100.00,78.80,100.00
2026-05-12T16:25:04.170431,1778603104170,49.20,98.00,81.00,99.00
2026-05-12T16:25:05.171160,1778603105171,43.90,100.00,79.00,100.00
2026-05-12T16:25:06.171705,1778603106171,43.10,99.00,77.80,100.00
2026-05-12T16:25:07.172267,1778603107172,49.20,99.00,81.00,99.00
2026-05-12T16:25:08.172851,1778603108172,43.50,99.00,79.60,100.00
